
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 40, 20, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 12:10:53
MetaData, TestRecord.TestTarget, S5TFT40-20TOP2
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 9f79f2a9-9905-48b5-9820-893222ab2cfa
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-10, 1.5E-05, 1.7E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-09, 1.8E-05, 0.0026
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 2.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.38877434013420964
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.45781804183483038
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 2.3841151E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 2.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 2.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 2.9941E-10, -9.99978E-08, 9.9712599999999993E-08, 40, 20, 1.7303467860518597E-05, -1.5570000000000033E-10, 9.99978E-08, 1.33E-07, 0.0001562853375861347, -0.23192703106881124, 2.9941E-10
DataValue, -4.9, 5, 2.8384E-10, -9.9997999999999993E-08, 9.9722799999999988E-08, 40, 20, 1.6847551750922152E-05, -1.032999999999997E-10, 9.9997999999999993E-08, 1.33E-07, 6.9408022518503321E-05, -0.15525712601147199, 2.8384E-10
DataValue, -4.8, 5, 2.7875000000000005E-10, -9.9997999999999993E-08, 9.9724999999999988E-08, 40, 20, 1.6695807857064002E-05, -5.2099999999999961E-11, 9.9997999999999993E-08, 1.33E-07, 1.8313607660446506E-05, -0.081216595927697741, 2.7875000000000005E-10
DataValue, -4.7, 5, 2.7342E-10, -9.9997399999999987E-08, 9.973E-08, 40, 20, 1.6535416535424804E-05, -3.39500000000003E-11, 9.9997399999999987E-08, 1.33E-07, 7.8684912099884746E-06, -0.053549217770721046, 2.7342E-10
DataValue, -4.6000000000000005, 5, 2.7196E-10, -9.9997599999999985E-08, 9.9740399999999987E-08, 40, 20, 1.6491209779758426E-05, -1.555E-11, 9.9997599999999985E-08, 1.33E-07, 1.6718580727167104E-06, -0.024840832180608154, 2.7196E-10
DataValue, -4.5, 5, 2.7031E-10, -9.9997599999999985E-08, 9.9756999999999985E-08, 40, 20, 1.6441107018689467E-05, -2.5749999999999863E-11, 9.9997599999999985E-08, 1.33E-07, 4.6267852857646372E-06, -0.041514648292473276, 2.7031E-10
DataValue, -4.4, 5, 2.6681000000000003E-10, -9.999719999999999E-08, 9.97758E-08, 40, 20, 1.633431969810803E-05, -2.3249999999999874E-11, 9.999719999999999E-08, 1.33E-07, 3.7916825420496535E-06, -0.037679721103378548, 2.6681000000000003E-10
DataValue, -4.3, 5, 2.6566000000000004E-10, -9.9997599999999985E-08, 9.9790399999999991E-08, 40, 20, 1.6299079728622719E-05, -4.030000000000007E-11, 9.9997599999999985E-08, 1.33E-07, 1.1618008496769907E-05, -0.066608721893031075, 2.6566000000000004E-10
DataValue, -4.2, 5, 2.5875E-10, -9.9997999999999993E-08, 9.9798199999999989E-08, 40, 20, 1.6085707942145413E-05, -7.3600000000000074E-11, 9.9997999999999993E-08, 1.33E-07, 3.9428274263325493E-05, -0.12378137326226824, 2.5875E-10
DataValue, -4.1, 5, 2.5094E-10, -9.999719999999999E-08, 9.9802E-08, 40, 20, 1.5841085821369694E-05, -8.8649999999999921E-11, 9.999719999999999E-08, 1.33E-07, 5.9134696511442563E-05, -0.15413638174829089, 2.5094E-10
DataValue, -4, 5, 2.4102E-10, -9.9997999999999993E-08, 9.9802E-08, 40, 20, 1.5524818839522733E-05, -7.3350000000000165E-11, 9.9997999999999993E-08, 1.33E-07, 4.1524161854122137E-05, -0.13080656180623168, 2.4102E-10
DataValue, -3.9, 5, 2.3627E-10, -9.9997399999999987E-08, 9.9786399999999986E-08, 40, 20, 1.53710767352193E-05, -4.4550000000000049E-11, 9.9997399999999987E-08, 1.33E-07, 1.5771456553810232E-05, -0.081796152690261192, 2.3627E-10
DataValue, -3.8000000000000003, 5, 2.3211000000000001E-10, -9.9997599999999985E-08, 9.9773999999999991E-08, 40, 20, 1.5235156710713546E-05, -1.3899999999999835E-11, 9.9997599999999985E-08, 1.33E-07, 1.5462358291616492E-06, -0.02570148063580472, 2.3211000000000001E-10
DataValue, -3.7, 5, 2.3349000000000004E-10, -9.999719999999999E-08, 9.9757399999999993E-08, 40, 20, 1.528037957643723E-05, 2.8699999999999963E-11, 9.999719999999999E-08, 1.33E-07, 6.5892723648946234E-06, 0.053046520893289491, 2.3349000000000004E-10
DataValue, -3.6, 5, 2.3785E-10, -9.9997999999999993E-08, 9.9743799999999986E-08, 40, 20, 1.5422386326376345E-05, 5.4249999999999793E-11, 9.9997999999999993E-08, 1.33E-07, 2.3157966791609997E-05, 0.0986314218629846, 2.3785E-10
DataValue, -3.5, 5, 2.4434E-10, -9.9997999999999993E-08, 9.9730199999999991E-08, 40, 20, 1.5631378697990782E-05, 6.1700000000000107E-11, 9.9997999999999993E-08, 1.33E-07, 2.93293678895102E-05, 0.10983395680813847, 2.4434E-10
DataValue, -3.4, 5, 2.5019000000000004E-10, -9.9998199999999991E-08, 9.9725199999999986E-08, 40, 20, 1.5817395487247577E-05, 6.0700000000000188E-11, 9.9998199999999991E-08, 1.33E-07, 2.76616379288768E-05, 0.10529467734518697, 2.5019000000000004E-10
DataValue, -3.3000000000000003, 5, 2.5648000000000003E-10, -9.9997599999999985E-08, 9.97188E-08, 40, 20, 1.6014992975334085E-05, 5.4050000000000003E-11, 9.9997599999999985E-08, 1.33E-07, 2.1487009262665694E-05, 0.091852801103664686, 2.5648000000000003E-10
DataValue, -3.2, 5, 2.6100000000000003E-10, -9.9997599999999985E-08, 9.9714399999999984E-08, 40, 20, 1.6155494421403514E-05, 3.9750000000000011E-11, 9.9997599999999985E-08, 1.33E-07, 1.1403947936384262E-05, 0.066286099958636713, 2.6100000000000003E-10
DataValue, -3.1, 5, 2.6443000000000004E-10, -9.9997599999999985E-08, 9.97026E-08, 40, 20, 1.6261303760769E-05, 1.6749999999999952E-11, 9.9997599999999985E-08, 1.33E-07, 2.0077224001645262E-06, 0.027694037014240867, 2.6443000000000004E-10
DataValue, -3, 5, 2.6435E-10, -9.9997999999999993E-08, 9.9685799999999986E-08, 40, 20, 1.6258843747327176E-05, 4.749999999999902E-12, 9.9997999999999993E-08, 1.33E-07, 1.6009795351322472E-07, 0.0077873237572578732, 2.6435E-10
DataValue, -2.9, 5, 2.6538E-10, -9.99978E-08, 9.9672799999999984E-08, 40, 20, 1.6290488022155753E-05, 1.1649999999999919E-11, 9.99978E-08, 1.33E-07, 9.6084480759751185E-07, 0.019055658561981683, 2.6538E-10
DataValue, -2.8000000000000003, 5, 2.6668E-10, -9.99978E-08, 9.966E-08, 40, 20, 1.6330339861742008E-05, 3.6050000000000143E-11, 9.99978E-08, 1.33E-07, 9.0821850608731627E-06, 0.058208649437254754, 2.6668E-10
DataValue, -2.7, 5, 2.7259000000000004E-10, -9.9997999999999993E-08, 9.9651399999999992E-08, 40, 20, 1.6510299815569675E-05, 7.2450000000000032E-11, 9.9997999999999993E-08, 1.33E-07, 3.6025452846062984E-05, 0.11489267220420087, 2.7259000000000004E-10
DataValue, -2.6, 5, 2.8117E-10, -9.9997999999999993E-08, 9.9649E-08, 40, 20, 1.67681245224384E-05, 9.1999999999999967E-11, 9.9997999999999993E-08, 1.33E-07, 5.6474737686809223E-05, 0.14184072439886272, 2.8117E-10
DataValue, -2.5, 5, 2.9099000000000005E-10, -9.9997399999999987E-08, 9.965159999999999E-08, 40, 20, 1.7058429001522974E-05, 7.6199999999999889E-11, 9.9997399999999987E-08, 1.33E-07, 3.7799997434805921E-05, 0.11461935238107114, 2.9099000000000005E-10
DataValue, -2.4, 5, 2.9641E-10, -9.99978E-08, 9.96674E-08, 40, 20, 1.7216561793807728E-05, 5.2749999999999966E-11, 9.99978E-08, 1.33E-07, 1.7655798816316598E-05, 0.077334329878349192, 2.9641E-10
DataValue, -2.3000000000000003, 5, 3.0154E-10, -9.9997599999999985E-08, 9.96828E-08, 40, 20, 1.7364907140552178E-05, 1.1550000000000095E-11, 9.9997599999999985E-08, 1.33E-07, 8.4269831275239323E-07, 0.016857246172117278, 3.0154E-10
DataValue, -2.2, 5, 2.9872000000000003E-10, -9.99978E-08, 9.9697799999999986E-08, 40, 20, 1.7283518160374641E-05, -3.9649999999999929E-11, 9.99978E-08, 1.33E-07, 9.9311052841011364E-06, -0.057870437288114425, 2.9872000000000003E-10
DataValue, -2.1, 5, 2.9361000000000003E-10, -9.99978E-08, 9.97114E-08, 40, 20, 1.7135051794494232E-05, -5.7849999999999909E-11, 9.99978E-08, 1.33E-07, 2.1476632201048906E-05, -0.08577739993909532, 2.9361000000000003E-10
DataValue, -2, 5, 2.8715000000000004E-10, -9.9997399999999987E-08, 9.9722799999999988E-08, 40, 20, 1.6945500877814147E-05, -7.2050000000000038E-11, 9.9997399999999987E-08, 1.33E-07, 3.4075675242316348E-05, -0.1092771454369679, 2.8715000000000004E-10
