
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 40, 10, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 10:42:04
MetaData, TestRecord.TestTarget, S5TFT40-10TOP1
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bd7eba36-71b0-462d-a484-e90e750efa08
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 4.4E-08, 4.3E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0069, 8.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.37386130021664943
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.78517958808624688
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.001420590975403
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.68181818181818177
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 3.7696E-12, -5.2530000000000005E-11, 2.8270000000000003E-11, 40, 10, 1.9415457759218553E-06, -3.2832000000000112E-11, 5.2530000000000005E-11, 1.33E-07, 0.00058189451651108543, -8.8930170250631555, 3.7696E-12
DataValue, -4.9, 5, 4.864E-13, 1.0100000000000001E-12, 2.49E-12, 40, 10, 6.9742383096650782E-07, -3.2661999999999972E-11, 1.0100000000000001E-12, 1.33E-07, 7.3357476687018875E-06, -0.67472910718440582, 4.864E-13
DataValue, -4.8, 5, -2.7628E-12, 3.616E-11, 1.0110000000000001E-11, 40, 10, 1.6621672599350525E-06, 2.3274999999999979E-11, 3.616E-11, 1.33E-07, 0.00023167584448822916, 5.1204391347487777, 2.7628E-12
DataValue, -4.7, 5, 5.1414E-12, -2.229E-11, -4.195E-11, 40, 10, 2.26746554549347E-06, -2.3770000000000094E-12, 2.229E-11, 1.33E-07, 1.7725810539905599E-06, 0.34477110557373913, 5.1414E-12
DataValue, -4.6000000000000005, 5, -3.2382E-12, 7.6000000000000009E-13, 1.028E-11, 40, 10, 1.7994999305362587E-06, -2.3108999999999977E-11, 7.6000000000000009E-13, 1.33E-07, 0.00022481886181427151, -4.9770612540672188, 3.2382E-12
DataValue, -4.5, 5, 5.196E-13, -1.6100000000000002E-12, -2.7300000000000003E-12, 40, 10, 7.20832851637604E-07, 3.3697999999999967E-11, 1.6100000000000002E-12, 1.33E-07, 4.8320531988848707E-07, 0.16969029479942485, 5.196E-13
DataValue, -4.4, 5, 3.5014E-12, -3.628E-11, -1.1040000000000001E-11, 40, 10, 1.8712028217165557E-06, -2.5634999999999978E-11, 3.628E-11, 1.33E-07, 0.00019102307073748083, 4.7389338778581047, 3.5014E-12
DataValue, -4.3, 5, -4.6074E-12, 2.1260000000000003E-11, 4.148E-11, 40, 10, 2.1464854996016163E-06, -2.6783999999999976E-11, 2.1260000000000003E-11, 1.33E-07, 2.4356620442602973E-05, -1.3790208757364373, 4.6074E-12
DataValue, -4.2, 5, -1.8554E-12, 1.6800000000000001E-12, -1.1900000000000002E-12, 40, 10, 1.3621306838919679E-06, 3.4218999999999971E-11, 1.6800000000000001E-12, 1.33E-07, 3.9834066483293438E-05, -1.5695321719298847, 1.8554E-12
DataValue, -4.1, 5, 2.2364E-12, -1.6540000000000002E-11, -5.9300000000000008E-12, 40, 10, 1.4954597955144098E-06, 2.9754999999999972E-11, 1.6540000000000002E-11, 1.33E-07, 4.1142092899773222E-05, 1.7193999103240449, 2.2364E-12
DataValue, -4, 5, 4.0956E-12, -5E-11, -2.1510000000000002E-11, 40, 10, 2.0237588789181381E-06, -3.5975000000000049E-11, 5E-11, 1.33E-07, 5.026747516126904E-05, 1.7290479624018951, 4.0956E-12
DataValue, -3.9, 5, -4.9586E-12, 1.4300000000000002E-12, 3.8360000000000004E-11, 40, 10, 2.2267914136712491E-06, -1.4096000000000019E-11, 1.4300000000000002E-12, 1.33E-07, 7.5112827993709791E-05, -2.5316536940239533, 4.9586E-12
DataValue, -3.8000000000000003, 5, 1.2763999999999999E-12, -2.5500000000000002E-12, 1.1600000000000001E-12, 40, 10, 1.1297787393998879E-06, 1.1629000000000018E-11, 2.5500000000000002E-12, 1.33E-07, 3.4310029912822851E-05, -1.3747060339034807, 1.2763999999999999E-12
DataValue, -3.7, 5, -2.6328E-12, 2.172E-11, 6.25E-12, 40, 10, 1.6225905213577454E-06, -2.7407999999999972E-11, 2.172E-11, 1.33E-07, 7.9701072003569924E-05, 2.5889993011013313, 2.6328E-12
DataValue, -3.6, 5, -4.2052E-12, 5.022E-11, 2.358E-11, 40, 10, 2.0506584308460537E-06, -8.5349999999999914E-12, 5.022E-11, 1.33E-07, 1.9941568171375492E-05, 1.08525923097221, 4.2052E-12
DataValue, -3.5, 5, -4.3398E-12, 2.34E-12, 2.145E-11, 40, 10, 2.0832186635108662E-06, 1.6629999999999985E-11, 2.34E-12, 1.33E-07, 0.00011642602971811725, -3.3984948816315232, 4.3398E-12
DataValue, -3.4, 5, -8.792E-13, 1.09E-12, -1.65E-12, 40, 10, 9.376566535784834E-07, 3.5409000000000047E-11, 1.09E-12, 1.33E-07, 1.7161887354095019E-05, -0.99701132513632684, 8.792E-13
DataValue, -3.3000000000000003, 5, 2.742E-12, -2.5190000000000002E-11, -7.4700000000000011E-12, 40, 10, 1.6558985476169727E-06, 2.492500000000003E-11, 2.5190000000000002E-11, 1.33E-07, 0.00011138111605954752, 3.3465505548226071, 2.742E-12
DataValue, -3.2, 5, 4.1058E-12, -5.0170000000000006E-11, -2.5670000000000004E-11, 40, 10, 2.0262773748921936E-06, -3.7721999999999965E-11, 5.0170000000000006E-11, 1.33E-07, 2.6955110991801784E-05, 1.2169543994716203, 4.1058E-12
DataValue, -3.1, 5, -4.8024E-12, 5E-14, 3.456E-11, 40, 10, 2.1914378841299608E-06, -1.7654999999999983E-11, 5E-14, 1.33E-07, 0.00015114029058206025, -4.2694051545888243, 4.8024E-12
DataValue, -3, 5, 5.748E-13, -9.8E-13, 1.5200000000000002E-12, 40, 10, 7.5815565684099463E-07, 8.92599999999999E-12, 9.8E-13, 1.33E-07, 1.9408428603626356E-05, -1.0092711565195591, 5.748E-13
DataValue, -2.9, 5, -3.0172E-12, 2.928E-11, 7.8900000000000013E-12, 40, 10, 1.7370089234082823E-06, -2.4082000000000032E-11, 2.928E-11, 1.33E-07, 0.00015916680958799547, 4.3400647546341515, 3.0172E-12
DataValue, -2.8000000000000003, 5, -4.2416E-12, 5.066E-11, 2.7320000000000002E-11, 40, 10, 2.0595145058969604E-06, -5.6910000000000063E-12, 5.066E-11, 1.33E-07, 8.5417955789704329E-06, 0.69504368200136479, 4.2416E-12
DataValue, -2.7, 5, -4.1554E-12, 1.1000000000000002E-12, 1.65E-11, 40, 10, 2.0384798257525138E-06, 1.8905999999999984E-11, 1.1000000000000002E-12, 1.33E-07, 0.00017924099922380038, -4.8219719771563208, 4.1554E-12
DataValue, -2.6, 5, -4.604E-13, 4E-13, -2.23E-12, 40, 10, 6.78527818147495E-07, 3.6183999999999968E-11, 4E-13, 1.33E-07, 7.5318505861459369E-06, -0.64932378606297136, 4.604E-13
DataValue, -2.5, 5, 3.0813999999999998E-12, -3.059E-11, -8.42E-12, 40, 10, 1.7553916941811021E-06, 2.3515999999999979E-11, 3.059E-11, 1.33E-07, 0.00017931662665425415, 4.8225862261094088, 3.0813999999999998E-12
DataValue, -2.4, 5, 4.2428E-12, -5.0600000000000005E-11, -2.762E-11, 40, 10, 2.0598058160904391E-06, 4.7680000000000055E-12, 5.0600000000000005E-11, 1.33E-07, 6.0320277086359686E-06, 0.58547730413251642, 4.2428E-12
DataValue, -2.3000000000000003, 5, 4.035E-12, -1.21E-12, -1.63E-11, 40, 10, 2.0087309426600667E-06, -1.9054000000000026E-11, 1.21E-12, 1.33E-07, 0.00018487922340908213, -4.9608440668236193, 4.035E-12
DataValue, -2.2, 5, 4.32E-13, 3.4E-13, 1.7500000000000002E-12, 40, 10, 6.5726706900619935E-07, -3.5480999999999966E-11, 3.4E-13, 1.33E-07, 6.309592030841256E-06, -0.59975917200336626, 4.32E-13
DataValue, -2.1, 5, -3.0612E-12, 2.972E-11, 8.66E-12, 40, 10, 1.7496285320032936E-06, -2.3443999999999978E-11, 2.972E-11, 1.33E-07, 0.00018577550108162929, 4.9679974955087536, 3.0612E-12
DataValue, -2, 5, -4.2568E-12, 4.949E-11, 2.7200000000000004E-11, 40, 10, 2.0632013958894075E-06, -5.285000000000001E-12, 4.949E-11, 1.33E-07, 7.35297307363483E-06, 0.644078648039459, 4.2568E-12
DataValue, -1.9000000000000001, 5, -4.1182E-12, 1.8900000000000002E-12, 1.7510000000000003E-11, 40, 10, 2.0293348664032756E-06, 1.8030000000000005E-11, 1.8900000000000002E-12, 1.33E-07, 0.00014837792033640094, -4.0781785082592235, 4.1182E-12
DataValue, -1.8, 5, -6.508E-13, 1.27E-12, -1.9E-12, 40, 10, 8.0672176120394817E-07, 3.4889999999999969E-11, 1.27E-12, 1.33E-07, 1.0752506302483804E-05, -0.79185886220849366, 6.508E-13
