
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 40, 5, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 14:32:16
MetaData, TestRecord.TestTarget, S5TFT40-5BOT1
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f8669305-16f8-40dd-a4ae-cef7fdce4c42
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, 4.9E-07, 1.3E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, 0.011, 11
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.34880612584348536
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.766272879896887
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.002301268683956
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, -3.384E-12, 4.5000000000000005E-13, 7.4600000000000009E-12, 40, 5, 1.8395651660107071E-06, 8.76700000000003E-11, 4.5000000000000005E-13, 1.33E-07, 4.3410130330105743E-05, 2.0159402544870346, 3.384E-12
DataValue, -4.9, 5, 5.383E-12, -3.2570000000000004E-11, -3.463E-11, 40, 5, 2.320129306741329E-06, 3.2039999999999974E-11, 3.2570000000000004E-11, 1.33E-07, 4.7558041547736558E-07, -0.24424283768908572, 5.383E-12
DataValue, -4.8, 5, 3.024E-12, -1.2400000000000002E-12, -1.9900000000000002E-12, 40, 5, 1.7389652095427327E-06, -3.3356999999999969E-11, 1.2400000000000002E-12, 1.33E-07, 6.5993832549675579E-05, -3.1048683183401655, 3.024E-12
DataValue, -4.7, 5, -1.2884E-12, 6.9000000000000009E-12, 3.28E-12, 40, 5, 1.1350770898930168E-06, -3.3509000000000117E-11, 6.9000000000000009E-12, 1.33E-07, 1.5022207927124265E-06, 0.42503160817570035, 1.2884E-12
DataValue, -4.6000000000000005, 5, -3.6777999999999995E-12, 5.667E-11, 1.242E-11, 40, 5, 1.9177591089602469E-06, 3.112799999999997E-11, 5.667E-11, 1.33E-07, 5.5515052767996386E-05, 2.9171500208617891, 3.6777999999999995E-12
DataValue, -4.5, 5, 4.9372E-12, -1.3860000000000001E-11, -3.708E-11, 40, 5, 2.221981098029414E-06, 3.1899999999999947E-12, 1.3860000000000001E-11, 1.33E-07, 1.4269484241104609E-06, -0.4137154890042623, 4.9372E-12
DataValue, -4.4, 5, -3.0398E-12, 2.49E-12, 4.5000000000000006E-12, 40, 5, 1.7435022225394496E-06, -1.9825999999999983E-11, 2.49E-12, 1.33E-07, 7.1799576547607556E-05, -3.5290722769686913, 3.0398E-12
DataValue, -4.3, 5, 9.719999999999999E-13, -2.46E-12, -2.97E-12, 40, 5, 9.85900603509299E-07, 3.3762999999999969E-11, 2.46E-12, 1.33E-07, 1.5799378559380167E-06, 0.43428272373758642, 9.719999999999999E-13
DataValue, -4.2, 5, 3.7128E-12, -5.007E-11, -9.9200000000000014E-12, 40, 5, 1.926862735121524E-06, -2.8702999999999976E-11, 5.007E-11, 1.33E-07, 6.7422612045667016E-05, 3.4536231475940906, 3.7128E-12
DataValue, -4.1, 5, -4.7686E-12, 2.101E-11, 3.5810000000000004E-11, 40, 5, 2.1837124352807993E-06, -2.7278999999999977E-11, 2.101E-11, 1.33E-07, 1.7293543607539481E-05, -1.6420208415049038, 4.7686E-12
DataValue, -4, 5, -1.743E-12, 2.34E-12, -9.4E-13, 40, 5, 1.320227253165151E-06, 3.5105000000000043E-11, 2.34E-12, 1.33E-07, 2.1915868678659488E-05, -1.6287268788806153, 1.743E-12
DataValue, -3.9, 5, 2.2524E-12, -1.584E-11, -4.67E-12, 40, 5, 1.5007997867803687E-06, 2.9210000000000041E-11, 1.584E-11, 1.33E-07, 2.3314810680639687E-05, 1.8569026560325532, 2.2524E-12
DataValue, -3.8000000000000003, 5, 4.099E-12, -5.9930000000000007E-11, -1.541E-11, 40, 5, 2.0245987256738062E-06, -3.5720000000000046E-11, 5.9930000000000007E-11, 1.33E-07, 2.3748763358208916E-05, 1.6840270882809016, 4.099E-12
DataValue, -3.7, 5, -4.8916E-12, 3.25E-12, 3.525E-11, 40, 5, 2.2116961816669122E-06, -8.774999999999992E-12, 3.25E-12, 1.33E-07, 1.14486432561626E-05, -1.2136015548522472, 4.8916E-12
DataValue, -3.6, 5, 2.344E-12, -2.7000000000000002E-12, -1.45E-12, 40, 5, 1.5310127367203711E-06, 1.6254999999999984E-11, 2.7000000000000002E-12, 1.33E-07, 4.07169970560774E-05, -2.3722411455509884, 2.344E-12
DataValue, -3.5, 5, -1.6405999999999999E-12, 9.2800000000000008E-12, 3.43E-12, 40, 5, 1.2808590867070429E-06, -3.1275999999999966E-11, 9.2800000000000008E-12, 1.33E-07, 9.3753542072987888E-06, 1.1117620845486256, 1.6405999999999999E-12
DataValue, -3.4, 5, -3.9112E-12, 5.7150000000000004E-11, 1.351E-11, 40, 5, 1.9776754030932375E-06, 3.2369000000000044E-11, 5.7150000000000004E-11, 1.33E-07, 3.9566749484328692E-05, 2.346160297988392, 3.9112E-12
DataValue, -3.3000000000000003, 5, 4.8332E-12, -8.23E-12, -3.653E-11, 40, 5, 2.1984540022479435E-06, 5.0700000000000065E-12, 8.23E-12, 1.33E-07, 3.5682708130660132E-06, -0.65165773863549692, 4.8332E-12
DataValue, -3.2, 5, -2.8972E-12, 2.8800000000000002E-12, 3.51E-12, 40, 5, 1.7021163297495268E-06, -1.9330999999999982E-11, 2.8800000000000002E-12, 1.33E-07, 6.9382029648601913E-05, -3.49404146364814, 2.8972E-12
DataValue, -3.1, 5, 9.67E-13, -3.1100000000000003E-12, -3.2E-12, 40, 5, 9.8336158151516168E-07, 3.2744999999999973E-11, 3.1100000000000003E-12, 1.33E-07, 2.0497726771668877E-06, 0.5026425387833906, 9.67E-13
DataValue, -3, 5, 3.6518E-12, -4.9550000000000006E-11, -1.0300000000000001E-11, 40, 5, 1.910968340920383E-06, -2.8578999999999975E-11, 4.9550000000000006E-11, 1.33E-07, 6.71977308318005E-05, 3.4557870258995629, 3.6518E-12
DataValue, -2.9, 5, -4.7488E-12, 1.917E-11, 3.5960000000000004E-11, 40, 5, 2.1791741555001977E-06, -2.6524000000000037E-11, 1.917E-11, 1.33E-07, 1.8372763552485592E-05, -1.7211706535695481, 4.7488E-12
DataValue, -2.8000000000000003, 5, -1.653E-12, 2.4000000000000003E-12, -1.03E-12, 40, 5, 1.2856904759700136E-06, 3.5974000000000047E-11, 2.4000000000000003E-12, 1.33E-07, 1.7785573447287E-05, -1.4406371328132492, 1.653E-12
DataValue, -2.7, 5, 2.446E-12, -1.872E-11, -5.09E-12, 40, 5, 1.5639693091617879E-06, 2.8819999999999975E-11, 1.872E-11, 1.33E-07, 2.5863277914427324E-05, 1.9783731160445033, 2.446E-12
DataValue, -2.6, 5, 4.111E-12, -6.047E-11, -1.644E-11, 40, 5, 2.0275601100830526E-06, -3.646599999999997E-11, 6.047E-11, 1.33E-07, 1.9108012068407374E-05, 1.4851724339410386, 4.111E-12
DataValue, -2.5, 5, -4.8472E-12, 2.47E-12, 3.412E-11, 40, 5, 2.2016357555236061E-06, -1.0114999999999989E-11, 2.47E-12, 1.33E-07, 1.5948607183252665E-05, -1.4710849122506251, 4.8472E-12
DataValue, -2.4, 5, 2.088E-12, -8.6000000000000007E-13, -3.3E-13, 40, 5, 1.4449913494550754E-06, 1.4008000000000017E-11, 8.6000000000000007E-13, 1.33E-07, 2.796259904231946E-05, -1.8733511223509705, 2.088E-12
DataValue, -2.3000000000000003, 5, -2.0456E-12, 1.4150000000000001E-11, 4.2000000000000007E-12, 40, 5, 1.43024473430249E-06, -3.0732000000000037E-11, 1.4150000000000001E-11, 1.33E-07, 1.5244067098511724E-05, 1.4431217748956213, 2.0456E-12
DataValue, -2.2, 5, -4.0584E-12, 5.971E-11, 1.458E-11, 40, 5, 2.014547095503106E-06, 3.4690999999999968E-11, 5.971E-11, 1.33E-07, 2.8713332913317245E-05, 1.8935949798029022, 4.0584E-12
DataValue, -2.1, 5, 4.8925999999999996E-12, -4.6100000000000008E-12, -3.59E-11, 40, 5, 2.2119222409479046E-06, 7.227999999999993E-12, 4.6100000000000008E-12, 1.33E-07, 7.4487094896227559E-06, -0.9562434095837693, 4.8925999999999996E-12
DataValue, -2, 5, -2.6128E-12, 3.3E-12, 1.74E-12, 40, 5, 1.61641578809414E-06, -1.7302000000000002E-11, 3.3E-12, 1.33E-07, 4.8429682270875728E-05, -2.6676802079423116, 2.6128E-12
DataValue, -1.9000000000000001, 5, 1.4321999999999999E-12, -7.16E-12, -3.8300000000000004E-12, 40, 5, 1.1967455869983394E-06, 3.2508000000000008E-11, 7.16E-12, 1.33E-07, 5.9418710918609616E-06, 0.86354720336945712, 1.4321999999999999E-12
DataValue, -1.8, 5, 3.8888E-12, -5.5930000000000007E-11, -1.209E-11, 40, 5, 1.9720040567909592E-06, -3.156799999999997E-11, 5.5930000000000007E-11, 1.33E-07, 4.8188289236730155E-05, 2.6627036371153134, 3.8888E-12
