
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 40, 15, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 10:52:29
MetaData, TestRecord.TestTarget, S5TFT40-15TOP1
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 57302d8a-38f2-4313-b818-0a10c0cf9e9a
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-05, 0.0052, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0055, 7.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -2.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.30374881385492347
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.32200894913491579
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 6.45361634E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -2.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -2.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 2.8274E-05, -9.999719999999999E-08, -2.8258E-05, 40, 15, 0.0053173301571371326, 8.8000000000000153E-07, 9.999719999999999E-08, 1.33E-07, 0.0385525101431183, 0.013495990240564075, 2.8274E-05
DataValue, -4.9, 5, 2.8362E-05, -9.9997599999999985E-08, -2.8204E-05, 40, 15, 0.005325598557908773, 5.6999999999999571E-07, 9.9997599999999985E-08, 1.33E-07, 0.016167314171868712, 0.008737714471744866, 2.8362E-05
DataValue, -4.8, 5, 2.8388E-05, -9.9997399999999987E-08, -2.8218E-05, 40, 15, 0.005328039038896018, -6.2999999999999174E-07, 9.9997399999999987E-08, 1.33E-07, 0.019772436021327236, -0.0096683973145550352, 2.8388E-05
DataValue, -4.7, 5, 2.8236000000000002E-05, -9.9997999999999993E-08, -2.8250000000000002E-05, 40, 15, 0.00531375573394186, -7.9999999999989348E-08, 9.9997999999999993E-08, 1.33E-07, 0.00031791954088140586, -0.0012242269017814821, 2.8236000000000002E-05
DataValue, -4.6000000000000005, 5, 2.8372000000000002E-05, -9.999719999999999E-08, -2.8172E-05, 40, 15, 0.0053265373367695455, -1.1000000000000394E-07, 9.999719999999999E-08, 1.33E-07, 0.00060436745170630894, -0.0016925560824798665, 2.8372000000000002E-05
DataValue, -4.5, 5, 2.8214E-05, -9.9997999999999993E-08, -2.8192E-05, 40, 15, 0.0053116852316378842, -3.6999999999999783E-07, 9.9997999999999993E-08, 1.33E-07, 0.0068113006025217783, -0.0056710446315877353, 2.8214E-05
DataValue, -4.4, 5, 2.8298000000000002E-05, -9.9997999999999993E-08, -2.817E-05, 40, 15, 0.005319586450091774, 1.5999999999999495E-07, 9.9997999999999993E-08, 1.33E-07, 0.0012784352979890285, 0.0024614638521081012, 2.8298000000000002E-05
DataValue, -4.3, 5, 2.8246E-05, -9.9997599999999985E-08, -2.8204E-05, 40, 15, 0.0053146966046990866, -3.8000000000000282E-07, 9.9997599999999985E-08, 1.33E-07, 0.007203521606191734, -0.0058397736230775214, 2.8246E-05
DataValue, -4.2, 5, 2.8222000000000002E-05, -9.999719999999999E-08, -2.8126E-05, 40, 15, 0.0053124382349350662, 7.0000000000000958E-08, 9.999719999999999E-08, 1.33E-07, 0.00024450128633605095, 0.0010760136748411133, 2.8222000000000002E-05
DataValue, -4.1, 5, 2.826E-05, -9.9997599999999985E-08, -2.819E-05, 40, 15, 0.005316013544000805, 3.1000000000000185E-07, 9.9997599999999985E-08, 1.33E-07, 0.0047952204751551854, 0.0047652052319424555, 2.826E-05
DataValue, -4, 5, 2.8284000000000002E-05, -9.9997599999999985E-08, -2.8250000000000002E-05, 40, 15, 0.0053182703955327437, 2.4000000000000141E-07, 9.9997599999999985E-08, 1.33E-07, 0.0028709879131531414, 0.0036851471034005149, 2.8284000000000002E-05
DataValue, -3.9, 5, 2.8308E-05, -9.9997599999999985E-08, -2.8296E-05, 40, 15, 0.0053205262897574332, 8.9999999999994175E-08, 9.9997599999999985E-08, 1.33E-07, 0.00040360418552990763, 0.0013814902869846452, 2.8308E-05
DataValue, -3.8000000000000003, 5, 2.8302E-05, -9.9996999999999992E-08, -2.8184E-05, 40, 15, 0.0053199624058822073, -9.9999999999999175E-08, 9.9996999999999992E-08, 1.33E-07, 0.00049818873422248478, -0.0015347180012037517, 2.8302E-05
DataValue, -3.7, 5, 2.8288E-05, -9.99968E-08, -2.814E-05, 40, 15, 0.0053186464443502916, -2.4000000000000088E-07, 9.99968E-08, 1.33E-07, 0.0028715970769445489, -0.0036859290148960576, 2.8288E-05
DataValue, -3.6, 5, 2.8254E-05, -9.9997999999999993E-08, -2.824E-05, 40, 15, 0.00531544918139568, 5.9999999999995984E-08, 9.9997999999999993E-08, 1.33E-07, 0.00017937329564498349, 0.000920960956554139, 2.8254E-05
DataValue, -3.5, 5, 2.83E-05, -9.9997999999999993E-08, -2.8174E-05, 40, 15, 0.0053197744313081543, -2.4000000000000088E-07, 9.9997999999999993E-08, 1.33E-07, 0.0028764797092315233, -0.0036921962723512856, 2.83E-05
DataValue, -3.4, 5, 2.8206E-05, -9.99978E-08, -2.8144E-05, 40, 15, 0.0053109321215771528, -3.1999999999999058E-07, 9.99978E-08, 1.33E-07, 0.0051068681372699711, -0.0049163115032202567, 2.8206E-05
DataValue, -3.3000000000000003, 5, 2.8236000000000002E-05, -9.9997599999999985E-08, -2.8056E-05, 40, 15, 0.00531375573394186, -5.1000000000000083E-07, 9.9997599999999985E-08, 1.33E-07, 0.013023712719398676, -0.0078668239396373456, 2.8236000000000002E-05
DataValue, -3.2, 5, 2.8104E-05, -9.9997399999999987E-08, -2.8014E-05, 40, 15, 0.0053013205901925988, -6.9000000000000462E-07, 9.9997399999999987E-08, 1.33E-07, 0.023829112648430587, -0.010638825289612788, 2.8104E-05
DataValue, -3.1, 5, 2.8098E-05, -9.9997399999999987E-08, -2.8014E-05, 40, 15, 0.005300754663253149, 1.0000000000004978E-08, 9.9997399999999987E-08, 1.33E-07, 5.0160983331416552E-06, 0.00015452570079510495, 2.8098E-05
DataValue, -3, 5, 2.8106E-05, -9.99978E-08, -2.805E-05, 40, 15, 0.0053015092190809212, 1.6999999999999991E-07, 9.99978E-08, 1.33E-07, 0.001449136934980864, 0.0026260028782276713, 2.8106E-05
DataValue, -2.9, 5, 2.8132E-05, -9.999719999999999E-08, -2.7966E-05, 40, 15, 0.0053039607841687516, 3.2999999999999557E-07, 9.999719999999999E-08, 1.33E-07, 0.00545593265138768, 0.0050931889808314493, 2.8132E-05
DataValue, -2.8000000000000003, 5, 2.8172E-05, -9.999719999999999E-08, -2.7994E-05, 40, 15, 0.0053077302116818258, -1.1000000000000418E-07, 9.999719999999999E-08, 1.33E-07, 0.00060660258629574657, -0.0016988156696440293, 2.8172E-05
DataValue, -2.7, 5, 2.811E-05, -9.9997999999999993E-08, -2.8048E-05, 40, 15, 0.0053018864567246247, -1.4999999999998996E-07, 9.9997999999999993E-08, 1.33E-07, 0.0011265378791253562, -0.0023136050874805725, 2.811E-05
DataValue, -2.6, 5, 2.8142000000000003E-05, -9.99968E-08, -2.8018000000000002E-05, 40, 15, 0.005304903392145799, 3.6999999999999783E-07, 9.99968E-08, 1.33E-07, 0.0068567948156161782, 0.0057089228287310282, 2.8142000000000003E-05
DataValue, -2.5, 5, 2.8184E-05, -9.9997599999999985E-08, -2.8122E-05, 40, 15, 0.0053088605180396289, 2.2999999999999589E-07, 9.9997599999999985E-08, 1.33E-07, 0.0026478636642051079, 0.0035465206121632034, 2.8184E-05
DataValue, -2.4, 5, 2.8188000000000002E-05, -9.9998199999999991E-08, -2.8086000000000002E-05, 40, 15, 0.0053092372333509458, -2.2999999999999642E-07, 9.9998199999999991E-08, 1.33E-07, 0.0026482397679716855, -0.0035470243616320166, 2.8188000000000002E-05
DataValue, -2.3000000000000003, 5, 2.8138E-05, -9.999719999999999E-08, -2.8078E-05, 40, 15, 0.005304526369055017, -5.0000000000001279E-07, 9.999719999999999E-08, 1.33E-07, 0.012525548626047814, -0.0077172318396812149, 2.8138E-05
DataValue, -2.2, 5, 2.8088E-05, -9.9997999999999993E-08, -2.807E-05, 40, 15, 0.00529981131739612, 6.5000000000000172E-07, 9.9997999999999993E-08, 1.33E-07, 0.021119401844005212, 0.010009286709125034, 2.8088E-05
DataValue, -2.1, 5, 2.8268E-05, -9.999719999999999E-08, -2.8096E-05, 40, 15, 0.0053167659342874974, 3.6000000000000979E-07, 9.999719999999999E-08, 1.33E-07, 0.0064964742483067054, 0.00555917006390238, 2.8268E-05
DataValue, -2, 5, 2.816E-05, -9.9997599999999985E-08, -2.814E-05, 40, 15, 0.00530659966456864, -2.5000000000000613E-07, 9.9997599999999985E-08, 1.33E-07, 0.0031197436361281167, -0.0038442675648076028, 2.816E-05
DataValue, -1.9000000000000001, 5, 2.8218E-05, -9.9997999999999993E-08, -2.8068E-05, 40, 15, 0.0053120617466290805, 3.6999999999999826E-07, 9.9997999999999993E-08, 1.33E-07, 0.0068446360740397833, 0.0056987995365531683, 2.8218E-05
DataValue, -1.8, 5, 2.8234E-05, -9.9997599999999985E-08, -2.815E-05, 40, 15, 0.0053135675397984732, -3.3999999999999982E-07, 9.9997599999999985E-08, 1.33E-07, 0.0057823582211402455, -0.0052391497117953946, 2.8234E-05
