
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 5, 5, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 14:03:59
MetaData, TestRecord.TestTarget, S5TFT5-5BOT1REP
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f350ce40-f220-45d2-895b-9df11bcde59f
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, 5.2E-07, 2.3E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05, 0.0017, 9.3
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.00063871924308091775
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.52258303094737535
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.000473626633247
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 4.2756E-12, 1.28E-11, -2.932E-11, 5, 5, 2.0677524029728511E-06, -9.4980000000000357E-12, 1.28E-11, 1.33E-07, 8.9582718705972852E-05, -1.0910093942253634, 4.2756E-12
DataValue, -4.9, 5, 3.3258E-12, -2.57E-12, -4.73E-12, 5, 5, 1.823677603086686E-06, -2.5707999999999977E-11, 2.57E-12, 1.33E-07, 0.00048614119509826826, -3.4673958819064645, 3.3258E-12
DataValue, -4.8, 5, -8.6599999999999994E-13, 3.6400000000000006E-12, 2.41E-12, 5, 5, 9.3059120993054734E-07, -3.4745999999999968E-11, 3.6400000000000006E-12, 1.33E-07, 2.3967275616065685E-06, 0.18610075507927687, 8.6599999999999994E-13
DataValue, -4.7, 5, -3.6234E-12, 5.2710000000000005E-11, 1.086E-11, 5, 5, 1.9035230495058368E-06, 2.8905000000000103E-11, 5.2710000000000005E-11, 1.33E-07, 0.000622103734325664, 3.7700281507540412, 3.6234E-12
DataValue, -4.6000000000000005, 5, 4.915E-12, -1.757E-11, -3.681E-11, 5, 5, 2.2169799277395363E-06, 2.4587999999999979E-11, 1.757E-11, 1.33E-07, 0.00022052388012466374, -2.2355744225288614, 4.915E-12
DataValue, -4.5, 5, 1.2941999999999999E-12, -2.6000000000000002E-12, 1.1000000000000002E-12, 5, 5, 1.1376291135515124E-06, -3.7806999999999964E-11, 2.6000000000000002E-12, 1.33E-07, 0.00013095516250193241, -1.3443401714785075, 1.2941999999999999E-12
DataValue, -4.4, 5, -2.6464E-12, 2.387E-11, 5.18E-12, 5, 5, 1.6267759526130205E-06, -2.7751999999999973E-11, 2.387E-11, 1.33E-07, 0.00032196048708084651, 2.5851031594828533, 2.6464E-12
DataValue, -4.3, 5, -4.2561999999999996E-12, 6.094E-11, 1.875E-11, 5, 5, 2.0630559856678636E-06, 3.8040999999999968E-11, 6.094E-11, 1.33E-07, 0.00013566961650831499, 1.364918834475376, 4.2561999999999996E-12
DataValue, -4.2, 5, 4.9618E-12, -1.1900000000000002E-12, -3.358E-11, 5, 5, 2.2275098204048393E-06, 1.4085999999999987E-11, 1.1900000000000002E-12, 1.33E-07, 0.00028029516778072661, -2.3548061672307674, 4.9618E-12
DataValue, -4.1, 5, -1.439E-12, 2.6800000000000003E-12, -1.2000000000000001E-12, 5, 5, 1.1995832609702421E-06, -1.282999999999999E-11, 2.6800000000000003E-12, 1.33E-07, 0.00017366724433071814, -1.5809434709477253, 1.439E-12
DataValue, -4, 5, 2.3958E-12, -1.905E-11, -4.99E-12, 5, 5, 1.5478372007417318E-06, 2.7877000000000037E-11, 1.905E-11, 1.33E-07, 0.00026163202163476655, 2.292808677594834, 2.3958E-12
DataValue, -3.9, 5, 4.1364E-12, -6.075000000000001E-11, -1.7560000000000002E-11, 5, 5, 2.033814150801395E-06, -3.7061000000000053E-11, 6.075000000000001E-11, 1.33E-07, 0.00017996939427096498, 1.6047079929883279, 4.1364E-12
DataValue, -3.8000000000000003, 5, -5.0163999999999995E-12, 1.37E-12, 3.3310000000000006E-11, 5, 5, 2.2397321268401718E-06, -1.2727000000000017E-11, 1.37E-12, 1.33E-07, 0.00022432451323934781, -2.0747617490449537, 5.0163999999999995E-12
DataValue, -3.7, 5, 1.591E-12, -2.16E-12, 1.0100000000000001E-12, 5, 5, 1.2613484847574836E-06, 1.3070999999999986E-11, 2.16E-12, 1.33E-07, 0.00017889620934949627, -1.5989149827076674, 1.591E-12
DataValue, -3.6, 5, -2.4022E-12, 2.0130000000000002E-11, 4.83E-12, 5, 5, 1.5499032227852163E-06, -2.8826999999999973E-11, 2.0130000000000002E-11, 1.33E-07, 0.00022977064474835528, 2.0946194105478249, 2.4022E-12
DataValue, -3.5, 5, -4.1744E-12, 6.043E-11, 1.748E-11, 5, 5, 2.0431348462595414E-06, 3.7042999999999963E-11, 6.043E-11, 1.33E-07, 0.00017773962683312718, 1.5945819158400263, 4.1744E-12
DataValue, -3.4, 5, 5.0064E-12, -8.300000000000001E-13, -3.307E-11, 5, 5, 2.2374986033515194E-06, 1.3668000000000017E-11, 8.300000000000001E-13, 1.33E-07, 0.00026703551436323944, -2.3099518097233527, 5.0064E-12
DataValue, -3.3000000000000003, 5, -1.4407999999999999E-12, 1.6200000000000002E-12, -1.3500000000000001E-12, 5, 5, 1.2003332870498927E-06, -1.2110000000000019E-11, 1.6200000000000002E-12, 1.33E-07, 0.0001491592242002423, -1.4358290671699356, 1.4407999999999999E-12
DataValue, -3.2, 5, 2.5843999999999998E-12, -2.174E-11, -5.13E-12, 5, 5, 1.6076069171286866E-06, 2.8242999999999975E-11, 2.174E-11, 1.33E-07, 0.00027222977451905108, 2.3272569473547455, 2.5843999999999998E-12
DataValue, -3.1, 5, 4.2078E-12, -6.0090000000000009E-11, -1.896E-11, 5, 5, 2.0512922756155445E-06, -3.7829999999999961E-11, 6.0090000000000009E-11, 1.33E-07, 0.00014654287994212689, 1.4250456017260569, 4.2078E-12
DataValue, -3, 5, -4.9816E-12, 8.6000000000000007E-13, 3.329E-11, 5, 5, 2.23194982022446E-06, -1.3082999999999989E-11, 8.6000000000000007E-13, 1.33E-07, 0.0002345435898807742, -2.1116515958302333, 4.9816E-12
DataValue, -2.9, 5, 1.5912E-12, -2.69E-12, 8.9E-13, 5, 5, 1.2614277624977183E-06, 1.2580000000000016E-11, 2.69E-12, 1.33E-07, 0.00016461748055420048, -1.527231156694999, 1.5912E-12
DataValue, -2.8000000000000003, 5, -2.4656E-12, 1.959E-11, 4.74E-12, 5, 5, 1.5702229141112416E-06, -2.8445000000000037E-11, 1.959E-11, 1.33E-07, 0.0002187885844617008, 2.0541299399782558, 2.4656E-12
DataValue, -2.7, 5, -4.0978E-12, 6.032E-11, 1.683E-11, 5, 5, 2.0243023489587713E-06, 3.6889999999999969E-11, 6.032E-11, 1.33E-07, 0.00015696856513429253, 1.4968555065950882, 4.0978E-12
DataValue, -2.6, 5, 4.9124E-12, -9.7000000000000011E-13, -3.3920000000000004E-11, 5, 5, 2.2163934668736055E-06, 1.2435999999999988E-11, 9.7000000000000011E-13, 1.33E-07, 0.00021441330860989463, -2.0278153167781081, 4.9124E-12
DataValue, -2.5, 5, -1.6106E-12, 1.4200000000000002E-12, -9.9E-13, 5, 5, 1.2690941651429967E-06, -1.2850999999999989E-11, 1.4200000000000002E-12, 1.33E-07, 0.00017689964008095631, -1.6083487302636432, 1.6106E-12
DataValue, -2.4, 5, 2.3422E-12, -1.799E-11, -4.99E-12, 5, 5, 1.5304247776352813E-06, 2.8665000000000041E-11, 1.799E-11, 1.33E-07, 0.00021787218816913455, 2.0408121734830535, 2.3422E-12
DataValue, -2.3000000000000003, 5, 4.1224E-12, -6.1000000000000009E-11, -1.701E-11, 5, 5, 2.0303694245136769E-06, -3.6860000000000054E-11, 6.1000000000000009E-11, 1.33E-07, 0.00019073936373547944, 1.6596336995086447, 4.1224E-12
DataValue, -2.2, 5, -5.0298E-12, 1.8700000000000003E-12, 3.4690000000000005E-11, 5, 5, 2.2427215609611461E-06, -1.0146999999999992E-11, 1.8700000000000003E-12, 1.33E-07, 0.00012806246234489625, -1.4719045055716582, 5.0298E-12
DataValue, -2.1, 5, 2.093E-12, -2.16E-12, 7E-14, 5, 5, 1.4467204291085407E-06, 1.4019999999999989E-11, 2.16E-12, 1.33E-07, 0.00021192319898826078, -1.77032289232894, 2.093E-12
DataValue, -2, 5, -2.2258E-12, 1.6490000000000003E-11, 4.56E-12, 5, 5, 1.4919115255268994E-06, -3.1243000000000007E-11, 1.6490000000000003E-11, 1.33E-07, 0.00013166813688569816, 1.4893225462919981, 2.2258E-12
DataValue, -1.9000000000000001, 5, -4.1556E-12, 5.9980000000000009E-11, 1.6090000000000003E-11, 5, 5, 2.0385288813259426E-06, 3.6194E-11, 5.9980000000000009E-11, 1.33E-07, 0.00020981233647909855, 1.763057832682398, 4.1556E-12
DataValue, -1.8, 5, 5.013E-12, -2.19E-12, -3.5270000000000005E-11, 5, 5, 2.2389729788454347E-06, 1.025899999999999E-11, 2.19E-12, 1.33E-07, 0.00013001461654057916, -1.478146434115216, 5.013E-12
