
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 80, 20, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 15:23:27
MetaData, TestRecord.TestTarget, S5TFT80-20BOT1
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 7734c330-c947-4931-baaf-508119b6ef7f
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, 8.1E-07, 1.6E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0072, 9.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.36226325324925523
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.777430251190142
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.00149649514781
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 4.2983999999999995E-12, -4.902E-11, 1.3450000000000001E-11, 80, 20, 2.0732583051805192E-06, -3.6290000000000127E-11, 4.902E-11, 1.33E-07, 0.00059219922942055109, -8.0762111953888045, 4.2983999999999995E-12
DataValue, -4.9, 5, 6.694E-13, -4.2000000000000003E-13, -1.83E-12, 80, 20, 8.1816868676331038E-07, -2.6639999999999951E-12, 4.2000000000000003E-13, 1.33E-07, 1.6560789550988705E-06, -0.28736321131047377, 6.694E-13
DataValue, -4.8, 5, 3.7656E-12, -3.7520000000000003E-11, -7.1400000000000007E-12, 80, 20, 1.9405153954555474E-06, 2.0452999999999978E-11, 3.7520000000000003E-11, 1.33E-07, 0.00017474937349208552, 4.2596062234936625, 3.7656E-12
DataValue, -4.7, 5, 4.76E-12, -6.155000000000001E-11, -2.287E-11, 80, 20, 2.1817424229271429E-06, 3.2590000000000123E-12, 6.155000000000001E-11, 1.33E-07, 2.4436276881983097E-06, 0.34666270770660768, 4.76E-12
DataValue, -4.6000000000000005, 5, 4.4174E-12, -2.14E-12, -1.55E-11, 80, 20, 2.1017611662603342E-06, -1.9580999999999981E-11, 2.14E-12, 1.33E-07, 0.00014995906747912306, -3.7568371583731484, 4.4174E-12
DataValue, -4.5, 5, 8.438E-13, -2.29E-12, 1.07E-12, 80, 20, 9.1858586969319309E-07, -3.5741999999999969E-11, 2.29E-12, 1.33E-07, 1.8963283337050072E-05, -1.0442251335006505, 8.438E-13
DataValue, -4.4, 5, -2.731E-12, 2.7610000000000002E-11, 5.8200000000000006E-12, 80, 20, 1.6525737502453559E-06, -2.4827999999999976E-11, 2.7610000000000002E-11, 1.33E-07, 0.00011614042635903487, 3.4442369692942134, 2.731E-12
DataValue, -4.3, 5, -4.1218E-12, 6.071E-11, 2.0640000000000003E-11, 80, 20, 2.030221662774782E-06, -8.2599999999999943E-12, 6.071E-11, 1.33E-07, 1.8277278871395555E-05, 1.0272488525711312, 4.1218E-12
DataValue, -4.2, 5, -4.383E-12, 7.100000000000001E-13, 1.777E-11, 80, 20, 2.0935615586841484E-06, 1.5256999999999985E-11, 7.100000000000001E-13, 1.33E-07, 9.3163511502492355E-05, -2.9277040724047838, 4.383E-12
DataValue, -4.1, 5, -1.0704E-12, 2.46E-12, -1.3900000000000001E-12, 80, 20, 1.0346013725102049E-06, 3.5107999999999966E-11, 2.46E-12, 1.33E-07, 2.068931714517618E-05, -1.10198956275977, 1.0704E-12
DataValue, -4, 5, 2.6386E-12, -2.4260000000000002E-11, -5.9700000000000006E-12, 80, 20, 1.6243768035772982E-06, 2.6343000000000032E-11, 2.4260000000000002E-11, 1.33E-07, 9.670160409572995E-05, 2.9675851193601894, 2.6386E-12
DataValue, -3.9, 5, 4.1982E-12, -6.178E-11, -1.9040000000000003E-11, 80, 20, 2.0489509510966823E-06, -3.8553000000000057E-11, 6.178E-11, 1.33E-07, 3.7034691598483843E-05, 1.41902843385836, 4.1982E-12
DataValue, -3.8000000000000003, 5, -5.072E-12, 4.8000000000000008E-13, 3.384E-11, 80, 20, 2.25211012164148E-06, -1.2739000000000015E-11, 4.8000000000000008E-13, 1.33E-07, 5.4897715637305091E-05, -2.0273695466534507, 5.072E-12
DataValue, -3.7, 5, 1.6504E-12, -2.9E-12, 6.3E-13, 80, 20, 1.284678948220138E-06, 1.3451999999999989E-11, 2.9E-12, 1.33E-07, 4.72267027330324E-05, -1.6415521161750386, 1.6504E-12
DataValue, -3.6, 5, -2.3816E-12, 1.7800000000000003E-11, 4.7600000000000007E-12, 80, 20, 1.543243337908834E-06, -2.9721999999999974E-11, 1.7800000000000003E-11, 1.33E-07, 5.828801948077088E-05, 2.0763641256756742, 2.3816E-12
DataValue, -3.5, 5, -4.294E-12, 6.1410000000000011E-11, 1.781E-11, 80, 20, 2.0721969018411354E-06, 3.7029999999999968E-11, 6.1410000000000011E-11, 1.33E-07, 4.58258070025366E-05, 1.6210769265009337, 4.294E-12
DataValue, -3.4, 5, 5.0244E-12, -1.07E-12, -3.431E-11, 80, 20, 2.2415173432298042E-06, 1.2852000000000017E-11, 1.07E-12, 1.33E-07, 5.419110229665087E-05, -1.9821277734195002, 5.0244E-12
DataValue, -3.3000000000000003, 5, -1.7236E-12, 2.92E-12, -3.6000000000000003E-13, 80, 20, 1.3128594745821047E-06, -1.3938000000000021E-11, 2.92E-12, 1.33E-07, 5.2293452878147129E-05, -1.7572852643663441, 1.7236E-12
DataValue, -3.2, 5, 2.2368E-12, -1.4360000000000001E-11, -4.3900000000000005E-12, 80, 20, 1.4955935276671933E-06, 2.8843999999999977E-11, 1.4360000000000001E-11, 1.33E-07, 4.5843498759150064E-05, 1.8525175657613231, 2.2368E-12
DataValue, -3.1, 5, 4.0452E-12, -6.0120000000000008E-11, -1.535E-11, 80, 20, 2.0112682565983087E-06, -3.578199999999997E-11, 6.0120000000000008E-11, 1.33E-07, 4.9050363232982754E-05, 1.7115131938596291, 4.0452E-12
DataValue, -3, 5, -4.9196E-12, 3.5200000000000003E-12, 3.5850000000000004E-11, 80, 20, 2.2180171324856803E-06, -8.68399999999999E-12, 3.5200000000000003E-12, 1.33E-07, 2.2743560009947573E-05, -1.2181446646598537, 4.9196E-12
DataValue, -2.9, 5, 2.3084E-12, -3.0100000000000003E-12, -7.3E-13, 80, 20, 1.519341962824696E-06, 1.507200000000002E-11, 3.0100000000000003E-12, 1.33E-07, 6.5957428788838223E-05, -2.0599460999898094, 2.3084E-12
DataValue, -2.8000000000000003, 5, -1.9052E-12, 1.2470000000000002E-11, 3.66E-12, 80, 20, 1.3802898246382896E-06, -3.1742000000000041E-11, 1.2470000000000002E-11, 1.33E-07, 2.2624144648952141E-05, 1.215351497369898, 1.9052E-12
DataValue, -2.7, 5, -4.04E-12, 5.892E-11, 1.4080000000000001E-11, 80, 20, 2.0099751242241781E-06, 3.4560999999999971E-11, 5.892E-11, 1.33E-07, 6.9082402967752076E-05, 2.0981850927967809, 4.04E-12
DataValue, -2.6, 5, 5.007E-12, -5.7200000000000007E-12, -3.62E-11, 80, 20, 2.2376326776305354E-06, 7.5949999999999926E-12, 5.7200000000000007E-12, 1.33E-07, 1.675383234251948E-05, -1.0240425971707881, 5.007E-12
DataValue, -2.5, 5, -2.521E-12, 1.7600000000000002E-12, 1.0500000000000002E-12, 80, 20, 1.587765725792064E-06, -1.6418999999999985E-11, 1.7600000000000002E-12, 1.33E-07, 8.0402939389913358E-05, -2.3162095272250105, 2.521E-12
DataValue, -2.4, 5, 1.7232E-12, -8.56E-12, -3.75E-12, 80, 20, 1.3127071265137551E-06, 3.2958000000000043E-11, 8.56E-12, 1.33E-07, 1.7362229354907503E-05, 1.0404279129329388, 1.7232E-12
DataValue, -2.3000000000000003, 5, 4.0706E-12, -5.8680000000000011E-11, -1.3770000000000001E-11, 80, 20, 2.0175727991822252E-06, -3.3519000000000041E-11, 5.8680000000000011E-11, 1.33E-07, 7.9379257811554332E-05, 2.3047298914517653, 4.0706E-12
DataValue, -2.2, 5, -4.9806E-12, 6.4200000000000005E-12, 3.6110000000000005E-11, 80, 20, 2.231725789607675E-06, -7.7819999999999941E-12, 6.4200000000000005E-12, 1.33E-07, 1.7535781036543357E-05, -1.0462930310460719, 4.9806E-12
DataValue, -2.1, 5, 2.5142E-12, -2.8300000000000003E-12, -1.88E-12, 80, 20, 1.5856229059899457E-06, 1.6553999999999986E-11, 2.8300000000000003E-12, 1.33E-07, 8.296003559056754E-05, -2.3730860376328589, 2.5142E-12
DataValue, -2, 5, -1.6698E-12, 8.43E-12, 3.1100000000000003E-12, 80, 20, 1.2922074136917803E-06, -3.2273E-11, 8.43E-12, 1.33E-07, 1.4994104731157522E-05, 0.97570244172069409, 1.6698E-12
DataValue, -1.9000000000000001, 5, -3.9404E-12, 5.8000000000000007E-11, 1.2580000000000002E-11, 80, 20, 1.9850440801150989E-06, 3.2889000000000007E-11, 5.8000000000000007E-11, 1.33E-07, 8.0102042752639848E-05, 2.3412004866863971, 3.9404E-12
DataValue, -1.8, 5, 4.908E-12, -8.02E-12, -3.71E-11, 80, 20, 2.2154006409676782E-06, 5.5579999999999939E-12, 8.02E-12, 1.33E-07, 8.6366635491400946E-06, -0.71969033532489779, 4.908E-12
