
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 160, 10, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 10:49:03
MetaData, TestRecord.TestTarget, S5TFT160-10TOP1
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 85773831-ca82-4d6a-9667-8ecb2c746553
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-09, 3.8E-05, 3.9E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-08, 4E-05, 1.6E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.39394235321946891
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.71484212465319019
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 5.6937572E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 1.4531E-09, -9.9997599999999985E-08, 9.8500799999999992E-08, 160, 10, 3.8119548790613985E-05, 2.3699999999999908E-10, 9.9997599999999985E-08, 1.33E-07, 9.009057836353531E-06, 0.07026180909083049, 1.4531E-09
DataValue, -4.9, 5, 1.4768E-09, -9.9997599999999985E-08, 9.8498999999999988E-08, 160, 10, 3.8429155598321439E-05, 1.4299999999999927E-10, 9.9997599999999985E-08, 1.33E-07, 3.2744039251148472E-06, 0.042323890542288432, 1.4768E-09
DataValue, -4.8, 5, 1.4817E-09, -9.999719999999999E-08, 9.8491399999999987E-08, 160, 10, 3.8492856480131477E-05, 7.1E-11, 9.999719999999999E-08, 1.33E-07, 7.9820221561474139E-07, 0.02077979885579671, 1.4817E-09
DataValue, -4.7, 5, 1.491E-09, -9.9997399999999987E-08, 9.8490199999999988E-08, 160, 10, 3.8613469152615646E-05, 6.5000000000000525E-11, 9.9997399999999987E-08, 1.33E-07, 6.6706148360789646E-07, 0.01896876819809996, 1.491E-09
DataValue, -4.6000000000000005, 5, 1.4947E-09, -9.9997599999999985E-08, 9.8470799999999985E-08, 160, 10, 3.8661350209220579E-05, 2.9000000000000598E-11, 9.9997599999999985E-08, 1.33E-07, 1.32273625824616E-07, 0.00843065519479324, 1.4947E-09
DataValue, -4.5, 5, 1.4968E-09, -9.9997599999999985E-08, 9.8454999999999991E-08, 160, 10, 3.8688499583209477E-05, 1.9999999999999915E-11, 9.9997599999999985E-08, 1.33E-07, 6.2794818174341432E-08, 0.0058033639393251183, 1.4968E-09
DataValue, -4.4, 5, 1.4987E-09, -9.9997599999999985E-08, 9.84426E-08, 160, 10, 3.8713046896362987E-05, 1.79999999999993E-11, 9.9997599999999985E-08, 1.33E-07, 5.0799310694074378E-08, 0.0052164049336589314, 1.4987E-09
DataValue, -4.3, 5, 1.5004E-09, -9.9997399999999987E-08, 9.8424599999999988E-08, 160, 10, 3.8734997095649819E-05, 3.5000000000000364E-11, 9.9997399999999987E-08, 1.33E-07, 1.9160520436028396E-07, 0.010118715465114994, 1.5004E-09
DataValue, -4.2, 5, 1.5057E-09, -9.9997599999999985E-08, 9.8415599999999991E-08, 160, 10, 3.8803350370812056E-05, 8.8500000000000186E-11, 9.9997599999999985E-08, 1.33E-07, 1.2193474402188922E-06, 0.025466623940673092, 1.5057E-09
DataValue, -4.1, 5, 1.5181E-09, -9.9997399999999987E-08, 9.8412599999999987E-08, 160, 10, 3.8962802773927856E-05, 8.9499999999999458E-11, 9.9997399999999987E-08, 1.33E-07, 1.2426131725962094E-06, 0.025662567935951206, 1.5181E-09
DataValue, -4, 5, 1.5236E-09, -9.99978E-08, 9.84142E-08, 160, 10, 3.9033319100481319E-05, 8.6999999999999919E-11, 9.99978E-08, 1.33E-07, 1.1648185011151024E-06, 0.024747202561332705, 1.5236E-09
DataValue, -3.9, 5, 1.5355E-09, -9.99978E-08, 9.84296E-08, 160, 10, 3.9185456485793296E-05, 6.0500000000000024E-11, 9.99978E-08, 1.33E-07, 5.6223613900001536E-07, 0.017177101405003749, 1.5355E-09
DataValue, -3.8000000000000003, 5, 1.5357E-09, -9.9997599999999985E-08, 9.8444999999999992E-08, 160, 10, 3.918800836990826E-05, -8.99999999999967E-12, 9.9997599999999985E-08, 1.33E-07, 1.240190051070409E-08, -0.0025470160206175797, 1.5357E-09
DataValue, -3.7, 5, 1.5337E-09, -9.9997999999999993E-08, 9.8459199999999993E-08, 160, 10, 3.9162482045958219E-05, -3.450000000000021E-11, 9.9997999999999993E-08, 1.33E-07, 1.8251875229937572E-07, -0.0097785511147652129, 1.5337E-09
DataValue, -3.6, 5, 1.5288E-09, -9.99978E-08, 9.84766E-08, 160, 10, 3.9099872122553035E-05, -5.2000000000000396E-11, 9.99978E-08, 1.33E-07, 4.1566253463809542E-07, -0.014774877451397814, 1.5288E-09
DataValue, -3.5, 5, 1.5233E-09, -9.9997399999999987E-08, 9.84862E-08, 160, 10, 3.9029476040551706E-05, -6.2499999999999474E-11, 9.9997399999999987E-08, 1.33E-07, 6.0282142787094869E-07, -0.017827695367591528, 1.5233E-09
DataValue, -3.4, 5, 1.5163E-09, -9.9997599999999985E-08, 9.8491599999999984E-08, 160, 10, 3.8939696968517873E-05, -5.9499999999999717E-11, 9.9997599999999985E-08, 1.33E-07, 5.4821158967753393E-07, -0.017030121014638435, 1.5163E-09
DataValue, -3.3000000000000003, 5, 1.5114E-09, -9.99978E-08, 9.84908E-08, 160, 10, 3.8876728257403551E-05, -3.949999999999976E-11, 9.99978E-08, 1.33E-07, 2.4240468092152313E-07, -0.011343056199280015, 1.5114E-09
DataValue, -3.2, 5, 1.5084E-09, -9.9997399999999987E-08, 9.84996E-08, 160, 10, 3.8838125598437422E-05, -2.2999999999999798E-11, 9.9997399999999987E-08, 1.33E-07, 8.2363783023994024E-08, -0.0066190317526260084, 1.5084E-09
DataValue, -3.1, 5, 1.5068E-09, -9.9997599999999985E-08, 9.8510599999999993E-08, 160, 10, 3.8817521816829056E-05, -1.4000000000000146E-11, 9.9997599999999985E-08, 1.33E-07, 3.0559151635857874E-08, -0.0040345882519954267, 1.5068E-09
DataValue, -3, 5, 1.5056E-09, -9.99978E-08, 9.85278E-08, 160, 10, 3.8802061800888882E-05, -2.40000000000001E-11, 9.99978E-08, 1.33E-07, 8.9961733565121674E-08, -0.0069283943154019251, 1.5056E-09
DataValue, -2.9, 5, 1.502E-09, -9.9997599999999985E-08, 9.8541199999999993E-08, 160, 10, 3.8755644750152205E-05, -2.2999999999999846E-11, 9.9997599999999985E-08, 1.33E-07, 8.2681557586341346E-08, -0.006644569199565362, 1.502E-09
DataValue, -2.8000000000000003, 5, 1.501E-09, -9.99978E-08, 9.855459999999999E-08, 160, 10, 3.8742741255621035E-05, -5.2000000000000512E-11, 9.99978E-08, 1.33E-07, 4.24465702088168E-07, -0.015087789894403535, 1.501E-09
DataValue, -2.7, 5, 1.4915999999999999E-09, -9.9997599999999985E-08, 9.8560399999999986E-08, 160, 10, 3.8621237680840831E-05, -9.8500000000000138E-11, 9.9997599999999985E-08, 1.33E-07, 1.5288125757233029E-06, -0.02868834703580345, 1.4915999999999999E-09
DataValue, -2.6, 5, 1.4813E-09, -9.9997999999999993E-08, 9.8563799999999984E-08, 160, 10, 3.8487660360172583E-05, -8.9499999999999458E-11, 9.9997999999999993E-08, 1.33E-07, 1.2694329468966616E-06, -0.026216455848215834, 1.4813E-09
DataValue, -2.5, 5, 1.4737E-09, -9.99978E-08, 9.8553E-08, 160, 10, 3.8388800450131286E-05, -5.9999999999999741E-11, 9.99978E-08, 1.33E-07, 5.7335332433015732E-07, -0.017662721197257963, 1.4737E-09
DataValue, -2.4, 5, 1.4693E-09, -9.99978E-08, 9.8535799999999992E-08, 160, 10, 3.8331449229059939E-05, -2.4000000000000156E-11, 9.99978E-08, 1.33E-07, 9.1985615369711955E-08, -0.0070842634475809614, 1.4693E-09
DataValue, -2.3000000000000003, 5, 1.4689E-09, -9.9997599999999985E-08, 9.8520999999999986E-08, 160, 10, 3.8326231226145888E-05, 3.5499999999999561E-11, 9.9997599999999985E-08, 1.33E-07, 2.0104681552594717E-07, 0.010467789634809335, 1.4689E-09
DataValue, -2.2, 5, 1.4764E-09, -9.9997999999999993E-08, 9.8503999999999993E-08, 160, 10, 3.8423950864011892E-05, 8.55000000000003E-11, 9.9997999999999993E-08, 1.33E-07, 1.1625762695324634E-06, 0.025132892972230515, 1.4764E-09
DataValue, -2.1, 5, 1.486E-09, -9.99978E-08, 9.8488199999999986E-08, 160, 10, 3.8548670534792768E-05, 7.7499999999999926E-11, 9.99978E-08, 1.33E-07, 9.5088270833873444E-07, 0.022678387141343827, 1.486E-09
DataValue, -2, 5, 1.4919E-09, -9.99978E-08, 9.8478399999999985E-08, 160, 10, 3.862512135903265E-05, 8.4500000000000083E-11, 9.99978E-08, 1.33E-07, 1.1226228572050987E-06, 0.024556375129742854, 1.4919E-09
DataValue, -1.9000000000000001, 5, 1.5029E-09, -9.999719999999999E-08, 9.847039999999999E-08, 160, 10, 3.87672542231198E-05, 7.5000000000000271E-11, 9.999719999999999E-08, 1.33E-07, 8.81467120813245E-07, 0.021723594636613445, 1.5029E-09
