
SetupTitle, TFT Saturation
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
TestParameter, Function.User.Unit, , , , S, A, F/cm2, , (dec/V), A
TestParameter, Function.User.Definition, 160, 20, sqrt(abs(ID)), delta(ID)/delta(VG), abs(IG), 133E-9, (delta(sqrt(ID))/delta(VG))^2*2*(L/W)*(1/Ca), delta(log(ID)/log(10))/delta(VG), abs(ID)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absId, sqrt_ID, Mob_Sat
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true, true
TestParameter, Output.List.Data, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 4
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 1
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, max(VG)-3
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 1
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, VG
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, max(VG)-1
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/05/2026 15:29:02
MetaData, TestRecord.TestTarget, S5TFT160-20BOT1
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 38a1f50b-0a4e-464b-8950-b2f63e4aa2c9
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, sqrt_ID, Mob_Sat
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, 7.7E-07, 7.9E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.01, 12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.7
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.34676377203593789
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.77249785435012563
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 0.002127668082224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.9
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=100 mV, No. of Steps=101, Compliance=100 nA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VD, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=SMU2:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, absId, IG, absIg, Mob_Sat, IS, VD, gm, W, L, Ca, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A, A, A, , A, V, S, , , F/cm2, (dec/V)
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Saturation
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, VG, VD, ID, IG, IS, W, L, sqrt_ID, gm, absIg, Ca, Mob_Sat, SS, absId
DataValue, -5, 5, 1.68048E-11, -1.1010000000000001E-11, 8.05E-12, 160, 20, 4.0993658046092938E-06, -1.7891800000000064E-10, 1.1010000000000001E-11, 1.33E-07, 0.0017563647478948648, -11.892038040543287, 1.68048E-11
DataValue, -4.9, 5, -1.087E-12, 5.4910000000000007E-11, 2.624E-11, 160, 20, 1.0425929215182692E-06, -9.2767999999999925E-11, 5.4910000000000007E-11, 1.33E-07, 0.00036237860811748742, -4.9134660176749589, 1.087E-12
DataValue, -4.8, 5, -1.7488E-12, -2.1000000000000001E-13, 1.2160000000000002E-11, 160, 20, 1.3224220203853232E-06, 1.172999999999999E-11, 2.1000000000000001E-13, 1.33E-07, 2.9669625190109886E-07, 0.31898093010783918, 1.7488E-12
DataValue, -4.7, 5, 1.259E-12, -5E-13, -2.1200000000000003E-12, 160, 20, 1.1220516922138658E-06, 2.9805000000000104E-11, 5E-13, 1.33E-07, 2.5038346288237776E-05, 1.9088441959425653, 1.259E-12
DataValue, -4.6000000000000005, 5, 4.2122E-12, -3.8140000000000003E-11, -7.8900000000000013E-12, 160, 20, 2.0523644900455672E-06, 1.887799999999998E-11, 3.8140000000000003E-11, 1.33E-07, 5.9130641384233232E-05, 3.0096962068348505, 4.2122E-12
DataValue, -4.5, 5, 5.0345999999999996E-12, -6.156E-11, -2.3640000000000002E-11, 160, 20, 2.2437914341578184E-06, 2.8249999999999982E-12, 6.156E-11, 1.33E-07, 8.35206972447866E-07, 0.27332219918791956, 5.0345999999999996E-12
DataValue, -4.4, 5, 4.7772E-12, -2.3500000000000003E-12, -1.557E-11, 160, 20, 2.1856806720104383E-06, -1.9792999999999981E-11, 2.3500000000000003E-12, 1.33E-07, 6.8402793706192892E-05, -3.3507635007223215, 4.7772E-12
DataValue, -4.3, 5, 1.076E-12, -2.6300000000000003E-12, 1.32E-12, 160, 20, 1.0373041983911952E-06, -3.7481999999999962E-11, 2.6300000000000003E-12, 1.33E-07, 1.3535078438343877E-05, -1.2236613602835955, 1.076E-12
DataValue, -4.2, 5, -2.7192E-12, 3.1480000000000004E-11, 6.1600000000000004E-12, 160, 20, 1.648999696785903E-06, -2.5625999999999978E-11, 3.1480000000000004E-11, 1.33E-07, 4.4668398079779643E-05, 2.87778478423055, 2.7192E-12
DataValue, -4.1, 5, -4.0492E-12, 6.14E-11, 1.9730000000000003E-11, 160, 20, 2.0122624083354536E-06, -7.884999999999994E-12, 6.14E-11, 1.33E-07, 8.43728367077321E-06, 0.99321669598586038, 4.0492E-12
DataValue, -4, 5, -4.2962E-12, 1.08E-12, 1.91E-11, 160, 20, 2.0727276714513176E-06, 1.571800000000002E-11, 1.08E-12, 1.33E-07, 5.2863755790032208E-05, -3.2521640716614231, 4.2962E-12
DataValue, -3.9, 5, -9.056E-13, 3.4400000000000003E-12, 2.64E-12, 160, 20, 9.5163018026962554E-07, 3.2790000000000069E-12, 3.4400000000000003E-12, 1.33E-07, 1.275410315029522E-06, -0.35967692538410084, 9.056E-13
DataValue, -3.8000000000000003, 5, -3.6404E-12, 5.116E-11, 1.0240000000000002E-11, 160, 20, 1.9079832284378181E-06, 2.9161000000000034E-11, 5.116E-11, 1.33E-07, 7.555139389595628E-05, 3.678054443346173, 3.6404E-12
DataValue, -3.7, 5, 4.9266E-12, -2.0180000000000002E-11, -3.7340000000000004E-11, 160, 20, 2.2195945575712695E-06, 1.6509999999999983E-12, 2.0180000000000002E-11, 1.33E-07, 3.6878688533240917E-07, -0.2064743567698544, 4.9266E-12
DataValue, -3.6, 5, -3.3101999999999998E-12, 1.7100000000000002E-12, 7.6600000000000009E-12, 160, 20, 1.8193955040067567E-06, -2.1211999999999979E-11, 1.7100000000000002E-12, 1.33E-07, 9.1111998772533539E-05, -4.2868211633219264, 3.3101999999999998E-12
DataValue, -3.5, 5, 6.842E-13, -1.7700000000000001E-12, -2.75E-12, 160, 20, 8.2716382899640866E-07, 3.4759999999999972E-11, 1.7700000000000001E-12, 1.33E-07, 3.71847523148892E-07, 0.20730928616227809, 6.842E-13
DataValue, -3.4, 5, 3.6418E-12, -4.993E-11, -9.5000000000000011E-12, 160, 20, 1.9083500727067871E-06, -2.7082000000000032E-11, 4.993E-11, 1.33E-07, 8.5415338957202971E-05, 4.1994001068031359, 3.6418E-12
DataValue, -3.3000000000000003, 5, -4.7321999999999996E-12, 2.2990000000000003E-11, 3.6180000000000005E-11, 160, 20, 2.1753620388339959E-06, -2.6256000000000035E-11, 2.2990000000000003E-11, 1.33E-07, 1.923180940074225E-05, -1.7732604729145265, 4.7321999999999996E-12
DataValue, -3.2, 5, -1.6094E-12, 2.2200000000000002E-12, -9.7000000000000011E-13, 160, 20, 1.2686212988910441E-06, 3.6087999999999965E-11, 2.2200000000000002E-12, 1.33E-07, 1.6852330976115371E-05, -1.3983339860477693, 1.6094E-12
DataValue, -3.1, 5, 2.4854E-12, -2.036E-11, -5.14E-12, 160, 20, 1.5765151442342696E-06, 2.9012999999999973E-11, 2.036E-11, 1.33E-07, 2.8524956340129002E-05, 2.0794079006678938, 2.4854E-12
DataValue, -3, 5, 4.1931999999999995E-12, -6.151E-11, -1.7650000000000002E-11, 160, 20, 2.0477304510115581E-06, -3.7445999999999969E-11, 6.151E-11, 1.33E-07, 2.0494891940345107E-05, 1.5195182439070707, 4.1931999999999995E-12
DataValue, -2.9, 5, -5.0038E-12, 1.2400000000000002E-12, 3.4690000000000005E-11, 160, 20, 2.2369175219484512E-06, -1.027700000000001E-11, 1.2400000000000002E-12, 1.33E-07, 1.611548662762293E-05, -1.462892521949277, 5.0038E-12
DataValue, -2.8000000000000003, 5, 2.1378E-12, -2.6500000000000002E-12, 5E-14, 160, 20, 1.4621217459568816E-06, 1.432300000000002E-11, 2.6500000000000002E-12, 1.33E-07, 2.817513948901243E-05, -1.8452427643181071, 2.1378E-12
DataValue, -2.7, 5, -2.1392E-12, 1.4810000000000002E-11, 4.6600000000000007E-12, 160, 20, 1.4626004239025777E-06, -3.1514999999999975E-11, 1.4810000000000002E-11, 1.33E-07, 1.5740771588996029E-05, 1.4483439349218839, 2.1392E-12
DataValue, -2.6, 5, -4.1652E-12, 6.116E-11, 1.628E-11, 160, 20, 2.0408821622033939E-06, 3.5941999999999973E-11, 6.116E-11, 1.33E-07, 2.8916793790741077E-05, 1.8648559181244713, 4.1652E-12
DataValue, -2.5, 5, 5.0492E-12, -2.1700000000000002E-12, -3.517E-11, 160, 20, 2.2470425007106562E-06, 1.1389999999999991E-11, 2.1700000000000002E-12, 1.33E-07, 2.0914474168605123E-05, -1.7190896592074874, 5.0492E-12
DataValue, -2.4, 5, -1.8872E-12, 2.16E-12, -5.9E-13, 160, 20, 1.3737539808859518E-06, -1.401400000000002E-11, 2.16E-12, 1.33E-07, 2.6309565731108784E-05, -1.7586774154654641, 1.8872E-12
DataValue, -2.3000000000000003, 5, 2.2464E-12, -1.34E-11, -4.41E-12, 160, 20, 1.4987995196156155E-06, 3.0156000000000039E-11, 1.34E-11, 1.33E-07, 2.0589676251261161E-05, 1.7080090942981951, 2.2464E-12
DataValue, -2.2, 5, 4.144E-12, -5.9760000000000009E-11, -1.515E-11, 160, 20, 2.0356817039999157E-06, -3.5571999999999965E-11, 5.9760000000000009E-11, 1.33E-07, 2.35260334891148E-05, 1.6793173955415759, 4.144E-12
DataValue, -2.1, 5, -4.868E-12, 3.1600000000000003E-12, 3.6030000000000004E-11, 160, 20, 2.2063544592834577E-06, -8.6919999999999941E-12, 3.1600000000000003E-12, 1.33E-07, 1.1039317043640085E-05, -1.1809816582235821, 4.868E-12
DataValue, -2, 5, 2.4055999999999998E-12, -2.28E-12, -1.5E-12, 160, 20, 1.5509996776273036E-06, 1.5923000000000005E-11, 2.28E-12, 1.33E-07, 3.8820058999451345E-05, -2.3058162335907366, 2.4055999999999998E-12
DataValue, -1.9000000000000001, 5, -1.6833999999999999E-12, 8.9900000000000011E-12, 3.6800000000000005E-12, 160, 20, 1.2974590552306457E-06, -3.1445000000000007E-11, 8.9900000000000011E-12, 1.33E-07, 8.2750617163847251E-06, 1.0399435559258932, 1.6833999999999999E-12
